62.2115143	18.61524528	45.65718984	0	0	0	5.65	4.35	0	0	0	0	0	0
70.07563514	15.13975619	51.19731574	0	0	0	9	1	0	0	0	0	0	0
74.62920202	11.9155698	47.05493145	0	0	0	9.05	0.85	0.1	0	0	0	0	0
81.33766043	8.750130845	29.49286661	0	0.25	0	7.65	1.45	0.65	0	0	0	0	0
88.64255722	1.872690135	7.786668561	0.9	0	0	0	5.1	1.9	2.1	0	0	0	0
40.80970597	6.649045107	16.51605071	0	0	0	0	10	0	0	0	0	0	0
51.61278003	10.94497004	31.37886824	0	0	0	0	9.9	0.1	0	0	0	0	0
60.96976187	13.57644962	44.78122071	0	0	0	3.7	6.1	0.2	0	0	0	0	0
70.60354938	9.652086088	51.94156572	0	0	0	8.25	1.5	0.25	0	0	0	0	0
76.3399832	8.56173258	55.89869539	0	0	0	7.1	0.75	2.1	0	0.05	0	0	0
80.18241499	5.169020983	43.03606903	0	0	0	5.75	1.2	3.05	0	0	0	0	0
89.35492205	1.026344663	8.422455281	0.65	0	0	0.1	5.4	1.85	2	0	0	0	0
88.35997134	2.201194848	14.32861089	0.4	0.25	0	1.65	3.75	3.55	0.4	0	0	0	0
44.92414017	3.061243854	17.2806833	0	0	0	0	8.7	0.25	0	1.05	0	0	0
54.74684507	6.243403869	32.96404026	0	0	0	0	9.7	0.1	0	0.2	0	0	0
62.60853058	7.701305011	44.81373354	0	0	0	1.35	8	0.4	0	0.25	0	0	0
70.21013623	6.031357054	53.55468487	0	0	0	5.05	3.1	1.6	0	0.25	0	0	0
76.7852155	4.268493503	51.79595204	0	0	0	3.2	1.15	5.55	0	0.1	0	0	0
80.20879091	2.433033197	57.29389151	0	0	0	2	0.75	7.2	0	0.05	0	0	0
88.64222319	0.820693436	16.18378488	0.45	0	0	0.15	3.55	5.25	0.6	0	0	0	0
44.53693055	0.331029713	17.81360925	0	0	0	0	8.7	0.35	0	0.95	0	0	0
54.87878077	2.723582632	33.86793536	0	0	0	0	7.85	0.7	0	1.45	0	0	0
63.60905403	2.02854908	39.68693623	0	0	0	0.1	7.65	0.6	0	1.65	0	0	0
70.85135692	0.889554556	50.21274208	0	0	0	1.95	4.85	2.85	0	0.35	0	0	0
77.79527403	-0.613819553	57.79896093	0	0	0	0.8	1.45	7.1	0	0.65	0	0	0
82.01560393	-3.041761282	64.31768407	0	0	0	0.2	0.3	9.3	0	0.2	0	0	0
87.42363006	-3.448167779	36.04666586	0	0	0	0.1	0.7	9.2	0	0	0	0	0
45.32398105	-2.445921055	18.10342457	0	0	0	0	5.25	0.55	0	4.2	0	0	0
55.18611134	-2.841321631	35.57791457	0	0	0	0	4.6	0.5	0	4.9	0	0	0
63.18868653	-1.408145133	41.46993101	0	0	0	0.15	4.1	0.85	0	4.9	0	0	0
71.20983398	-2.83511401	52.98417923	0	0	0	0.5	2.95	3.85	0	2.7	0	0	0
77.48275803	-4.250982557	60.7153612	0	0	0	0.6	1	7	0	1.4	0	0	0
83.92107692	-6.437773233	55.59570756	0	0	0	0	0.3	9.4	0	0.3	0	0	0
86.29221868	-6.940858052	57.13273223	0	0	0	0.05	0.2	9.7	0	0.05	0	0	0
44.81518563	-4.705236874	18.41706347	0	0	0	0	1.75	0.35	0	7.9	0	0	0
55.24283891	-6.104277043	35.48539365	0	0	0	0	0.75	0.45	0	8.8	0	0	0
62.02354998	-5.224419394	40.64800915	0	0	0	0	2.55	1	0	6.45	0	0	0
69.33383627	-6.763420265	53.01614052	0	0	0	0.25	2.15	2.35	0	5.25	0	0	0
77.65242256	-7.586721218	60.70737021	0	0	0	0	0.9	6.95	0	2.15	0	0	0
82.82818392	-6.115862384	55.33152094	0	0	0	0	0.7	8.75	0	0.55	0	0	0
87.28310746	-7.17966957	57.32267872	0	0	0	0	0.15	9.8	0	0.05	0	0	0
42.04068127	-6.629219699	14.9321326	0	0	0	0	0.1	0.3	0	9.5	0	0	0.1
52.78533154	-10.71769191	32.44990808	0	0	0	0	0.1	0.45	0	9.45	0	0	0
60.98348277	-10.77594779	39.46838662	0	0	0	0	0.1	0.55	0	9.35	0	0	0
69.3688966	-13.4948042	51.9645257	0	0	0	0	0.1	1.15	0	8.75	0	0	0
76.60464075	-14.48472785	59.87331807	0	0	0	0	0	3.15	0	6.85	0	0	0
83.23474577	-10.21710894	52.00544158	0	0	0	0	0.15	5.7	0	4.15	0	0	0
88.88771541	-6.183171366	26.88434164	0.1	0	0	0	0.25	7.35	0	2.3	0	0	0
86.60142563	-10.47637821	54.68200939	0	0	0	0	0.15	8.8	0	1.05	0	0	0
41.12828416	-9.042220385	11.88916942	0	0	0	0	0.25	0.2	0	9.55	0	0	0
42.04997921	-9.226213804	13.88123526	0	0	0	0	0.2	0.25	0	9.55	0	0	0
59.78139922	-18.80156927	41.94539222	0	0	0	0	0	0.55	0	9.45	0	0	0
69.08080574	-17.74691512	48.58936394	0	0	0	0	0	0.55	0	9.45	0	0	0
75.78696084	-18.95205885	54.52452202	0	0	0	0	0	0.65	0	9.35	0	0	0
83.90733202	-5.760036241	19.56696728	0.2	0	0	0	0.9	1.1	0.6	7.2	0	0	0
81.41084058	-15.3870183	55.18139636	0	0	0	0	0	2.65	0	7.35	0	0	0
89.77213687	-2.796449817	10.3323134	0	0	0	0	0.9	2.7	1.85	4.55	0	0	0
83.69755629	-13.52011464	47.28784048	0	0	0	0	0	2.6	0	7.4	0	0	0
40.43488633	-15.8748771	13.54464802	0	0	0	0	0	0	0.1	9.9	0	0	0
47.99173269	-26.12303148	26.52585363	0	0	0	0	0	0	0	10	0	0	0
58.54374269	-24.95345489	34.58535146	0	0	0	0	0	0.1	0	9.9	0	0	0
65.92106055	-26.62731687	44.53547726	0	0	0	0	0	0.45	0	9.55	0	0	0
72.82373689	-25.38084888	47.39576525	0	0	0	0	0	0.4	0	9.6	0	0	0
80.49918109	-16.82470154	34.27344562	0	0	0	0	0	0.75	0	9.25	0	0	0
76.22222962	-20.84639009	43.93335466	0	0	0	0	0	0.55	0	9.45	0	0	0
89.49814332	-3.651755788	7.70391195	0.2	0	0	0	0	0.4	1.9	7.5	0	0	0
82.85275493	-14.2943639	29.20995305	0	0	0	0	0	0.7	0	9.3	0	0	0
39.51299461	-19.99146223	10.60840868	0	0	0	0	0	0	0	10	0	0	0
45.31139655	-33.02449176	19.45763018	0	0	0	0	0	0	0	10	0	0	0
53.75495192	-38.15213338	27.55783909	0	0	0	0	0	0.15	0	9.85	0	0	0
62.05323011	-34.51112505	31.09214831	0	0	0	0	0	0.05	0	9.95	0	0	0
73.42383707	-21.33918107	27.43065991	0	0	0	0	0	0.2	0	9.8	0	0	0
66.16712042	-30.3783602	30.78545768	0	0	0	0	0	0.05	0	9.95	0	0	0
80.92696104	-15.69693837	19.64082758	0	0	0	0	0	0.5	0	9.5	0	0	0
68.83494965	-27.4876801	28.31587133	0	0	0	0	0	0.05	0	9.9	0.05	0	0
89.56813333	-3.845770829	6.246607928	0	0	0	0	0	0	2.75	7.25	0	0	0
82.6863477	-13.11587746	17.09970768	0.05	0	0	0	0	0.35	0	9.6	0	0	0
40.55396442	-15.89859379	6.870334885	0	0	0	0	0	0	0	9.9	0	0	0.1
47.32360234	-29.92418478	10.21444648	0	0	0	0	0	0	0	10	0	0	0
55.16570204	-33.73245113	14.37725048	0	0	0	0	0	0	0	10	0	0	0
61.70406148	-35.1928625	16.74741187	0	0	0	0	0	0	0	10	0	0	0
68.02516856	-28.80329917	15.32822207	0	0	0	0	0	0.05	0	9.9	0.05	0	0
79.56916295	-15.77193618	11.99165076	0	0	0	0	0	0.1	0	9.85	0.05	0	0
72.80380194	-22.27007281	13.69283299	0	0	0	0	0	0	0	9.9	0.1	0	0
90.04529517	-4.584170676	4.279526184	0.3	0	0	0	0	0	1.1	8.6	0	0	0
84.88114673	-10.59360366	8.662605909	0	0	0	0	0	0.05	0.45	9.4	0.1	0	0
41.51436572	-16.86319987	5.294604516	0	0	0	0	0	0	0	9.85	0	0	0.15
47.26951872	-30.94937976	7.150963518	0	0	0	0	0	0	0	10	0	0	0
53.87159998	-39.62021912	7.99390287	0	0	0	0	0	0	0	9.95	0.05	0	0
64.31573617	-30.23460592	8.500896348	0	0	0	0	0	0	0	9.95	0.05	0	0
70.88531651	-25.31583972	7.231423498	0	0	0	0	0	0.05	0	9.75	0.2	0	0
75.69602776	-18.28859121	6.819209901	0	0	0	0	0	0	0	9.8	0.2	0	0
90.32609032	-4.58119652	4.212538439	0	0	0	0	0	0	2.65	7.35	0	0	0
85.16928157	-11.20172908	6.058193971	0	0	0	0	0	0.05	0.1	9.7	0.15	0	0
40.37337797	-18.54889711	3.073661108	0	0	0	0	0	0	0	9.8	0	0	0.2
46.54821789	-34.33158067	4.147233096	0	0	0	0	0	0	0	10	0	0	0
56.6353347	-31.87374473	6.12400454	0	0	0	0	0	0.5	0	9.5	0	0	0
63.20400499	-30.35210085	4.109971822	0	0	0	0	0	0	0	9.8	0.2	0	0
69.13585229	-25.44240935	4.016185652	0	0	0	0	0	0	0	9.95	0.05	0	0
74.43888178	-18.70636571	4.100677683	0	0	0	0	0	0	0	9.45	0.55	0	0
89.06119914	-4.39975181	3.150575392	0	0	0	0	0	0	2.45	7.55	0	0	0
82.77777234	-11.23741816	4.234619534	0	0	0	0	0	0	0.05	9.75	0.2	0	0
42.96483574	-16.56769261	2.728089448	0	0	0	0	0	0	0	9.85	0	0	0.15
48.45891053	-22.77582719	2.253794118	0	0	0	0	0	0	0	10	0	0	0
54.87145992	-30.14653523	2.357246736	0	0	0	0	0	0	0	9.9	0.1	0	0
64.43133355	-27.98255328	-0.219008741	0	0	0	0	0	0	0	9.65	0.35	0	0
73.34160871	-19.57217194	2.842774085	0	0	0	0	0	0	0	9.7	0.3	0	0
80.99961286	-12.95089282	3.579373831	0	0	0	0	0	0	0.5	9.15	0.35	0	0
74.2105566	-18.55859911	2.047557386	0	0	0	0	0	0.05	0	9.4	0.55	0	0
89.32982378	-4.097939237	2.047627682	0	0	0	0	0	0.05	2.15	7.8	0	0	0
83.30002114	-11.11610682	2.491913337	0	0	0	0	0	0	0.35	9.05	0.6	0	0
39.79102402	-18.63373266	1.225970726	0	0	0	0	0	0	0	9.95	0	0	0.05
48.78289129	-22.58479184	-0.893646479	0	0	0	0	0	0	0	9.15	0.85	0	0
55.50044407	-30.80792958	-1.072946212	0	0	0	0	0	0	0	9.65	0.35	0	0
64.43093544	-29.16359548	-3.667811629	0	0	0	0	0	0	0	8.4	1.6	0	0
73.74774309	-19.46105292	-0.321269424	0	0	0	0	0	0	0.05	8.1	1.85	0	0
81.58224297	-12.88317581	1.772218471	0	0	0	0	0	0	0.3	8.4	1.3	0	0
75.07783472	-18.8640255	-0.423672961	0	0	0	0	0	0.05	0.45	8.45	1.05	0	0
90.75146495	-4.480826325	1.418868036	0	0	0	0	0	0	2.45	7.55	0	0	0
84.48653577	-10.89344276	1.393171185	0	0	0	0	0	0	0.4	8.95	0.65	0	0
39.96077792	-19.31122245	-0.267819648	0	0	0	0	0	0	0	9.8	0	0	0.2
51.55214939	-20.70235046	-4.153624226	0	0	0	0	0	0	0	9.05	0.95	0	0
58.01833464	-26.88748745	-6.130156962	0	0	0	0	0	0	0	8.85	1.15	0	0
67.10330882	-22.73887814	-3.873142152	0	0	0	0	0	0	0.1	7.45	2.45	0	0
73.32367739	-19.33935243	-3.162827184	0	0	0	0	0	0	0.05	6.9	3.05	0	0
83.5723371	-9.720554707	1.30080457	0	0	0	0	0	0	0.5	8.5	1	0	0
75.07063417	-17.68742713	-3.609357749	0	0	0	0	0	0	0.05	6.5	3.45	0	0
90.39206861	-3.637380101	0.715531695	0	0	0	0	0	0	3.8	6.1	0.1	0	0
84.23444886	-9.966491004	-0.170107431	0	0	0	0	0	0	0.9	7.35	1.75	0	0
40.4851757	-18.25625851	-1.53473458	0	0	0	0	0	0	0	9.8	0	0	0.2
49.62302101	-20.64010549	-5.813130079	0	0	0	0	0	0	0	9.3	0.7	0	0
55.90130961	-29.33150043	-8.088627844	0	0	0	0	0	0	0	8.15	1.85	0	0
65.96254444	-24.40038987	-6.232103357	0	0	0	0	0	0	0	7.1	2.9	0	0
72.78319532	-21.46058774	-4.950357989	0	0	0	0	0	0	0	6.9	3.1	0	0
84.22859144	-8.472001223	-0.430866433	0	0	0	0	0	0	0.55	7.65	1.8	0	0
78.54152138	-15.84373048	-2.656685076	0	0	0	0	0	0	0.05	6.55	3.4	0	0
90.67332239	-3.632883786	0.163686803	0	0	0	0	0	0	2.15	6.85	1	0	0
84.27714387	-12.59428877	-0.923112305	0	0	0	0	0	0	0	7.55	2.45	0	0
39.59260276	-16.64993107	-3.016205503	0	0	0	0	0	0	0	9.75	0	0	0.25
49.41033978	-21.07850876	-7.52036277	0	0	0	0	0	0	0	9.25	0.75	0	0
56.38214058	-28.2364168	-11.14825295	0	0	0	0	0	0	0	7.9	2.1	0	0
66.52848369	-23.17809442	-8.370401263	0	0	0	0	0	0	0	5.75	4.25	0	0
76.96297937	-13.6338882	-4.231460971	0	0	0	0	0	0	0.2	5.6	4.2	0	0
73.0164973	-19.61703714	-6.804302667	0	0	0	0	0	0	0.05	6	3.95	0	0
84.52727267	-7.8826867	-1.660244341	0	0	0	0	0	0	0.75	7.55	1.7	0	0
78.90109319	-14.99156142	-4.765003106	0	0	0	0	0	0	0.15	6.15	3.7	0	0
90.987909	-2.830113838	-0.529898475	0	0	0	0	0	0	6	3.65	0.35	0	0
84.42357538	-11.66649738	-2.997700868	0	0	0	0	0	0	0.25	5.7	4.05	0	0
40.23225596	-16.46247699	-4.734384712	0	0	0	0	0	0	0	9.45	0.35	0	0.2
50.32758468	-19.44624584	-9.889450579	0	0	0	0	0	0	0	9.15	0.85	0	0
55.9689669	-27.889417	-14.21637213	0	0	0	0	0	0	0	6	4	0	0
65.89777366	-23.13515311	-10.70615844	0	0	0	0	0	0	0	4.35	5.65	0	0
74.10698339	-17.81533322	-8.432059441	0	0	0	0	0	0	0	4.1	5.9	0	0
79.71261397	-14.20047537	-5.74677641	0	0	0	0	0	0	0.1	4.4	5.5	0	0
91.16582045	-2.472231518	-0.561962806	0.2	0	0	0	0	0	3.5	5.8	0.5	0	0
85.17733357	-10.65669746	-3.730670034	0	0	0	0	0	0	0.5	4.75	4.75	0	0
40.34689346	-13.97624458	-6.214879842	0	0	0	0	0	0	0	9.45	0.35	0	0.2
48.50895491	-23.82807357	-17.71702833	0	0	0	0	0	0	0	4.75	5.25	0	0
57.48208561	-24.084491	-15.67382661	0	0	0	0	0	0	0	3.6	6.4	0	0
64.57021071	-25.10737304	-18.28326833	0	0	0	0	0	0	0	1.3	8.7	0	0
74.80287491	-16.88999727	-11.5794074	0	0	0	0	0	0	0	3	7	0	0
79.86967241	-12.91834303	-9.234659987	0	0	0	0	0	0	0	2.55	7.45	0	0
91.32215241	-1.924068892	-1.298523939	0	0	0	0	0	0	6	3.65	0.35	0	0
88.43654058	-6.540424967	-4.426388233	0	0	0	0	0	0	0.65	3.3	6.05	0	0
40.91152301	-13.09624661	-6.529961709	0	0	0	0	0	0	0	8.8	0.85	0	0.35
48.38872385	-22.18557482	-18.15482827	0	0	0	0	0	0	0	2.45	7.55	0	0
54.21340366	-26.98157625	-23.3346341	0	0	0	0	0	0	0	1.2	8.8	0	0
64.7463941	-21.75739015	-18.79220722	0	0	0	0	0	0	0	0.7	9.3	0	0
71.3370032	-18.23420679	-17.89973348	0	0	0	0	0	0	0	1	9	0	0
79.16315609	-11.62446215	-10.95220374	0	0	0	0	0	0	0.05	1.05	8.9	0	0
90.34393174	-1.230482921	-0.752527288	0.3	0	0	0	0	0	6.95	1.85	0.9	0	0
88.06050035	-5.883145439	-4.466580201	0.2	0	0	0	0	0	0.95	4.65	4.2	0	0
40.43435866	-9.704272077	-7.039843364	0	0	0	0	0	0	0.4	7.5	0.6	0	1.5
48.02259692	-14.96983878	-18.40834745	0	0	0	0	0	0	0	1.4	8.5	0.1	0
56.18269288	-21.54033263	-23.18102027	0	0	0	0	0	0	0	0.9	9.1	0	0
63.32840534	-21.40824877	-24.47725099	0	0	0	0	0	0	0	0.45	9.55	0	0
72.51984498	-14.49612907	-18.49337339	0	0	0	0	0	0	0	0.3	9.7	0	0
84.40485384	-3.690214644	-4.260189429	0	0	0	0	0	0	4.45	2.65	2.9	0	0
82.68148425	-7.911800829	-7.366050003	0	0	0	0	0	0	0.4	1.85	7.75	0	0
89.80317711	-1.09549913	-0.811265367	0	0	0	0	0	0	6.9	2.6	0.5	0	0
87.82893645	-4.516942329	-4.72720645	0.2	0	0	0	0	0	2	3	4.8	0	0
39.40504423	-10.28673017	-10.79721748	0	0	0	0	0	0	0.05	5.85	2.6	0	1.5
47.93379986	-15.2083544	-25.58320181	0	0	0	0	0	0	0	0.1	9.9	0	0
55.07986864	-19.39394298	-29.86597219	0	0	0	0	0	0	0	0.1	9.9	0	0
62.25446248	-17.76662016	-30.92704368	0	0	0	0	0	0	0	0	10	0	0
74.17695588	-10.31378493	-19.17699657	0	0	0	0	0	0	0	0	10	0	0
83.24634496	-5.405911575	-8.283527811	0.2	0	0	0	0	0	1.1	1.15	7.55	0	0
90.24197235	-1.941055071	-0.684182338	0.3	0	0	0	0	0	7.1	2.4	0.2	0	0
39.01765861	-7.849155015	-16.13114386	0	0	0	0	0	0	0	0.05	9.25	0	0.7
47.60900344	-9.933905094	-31.47437087	0	0	0	0	0	0	0	0.05	9.95	0	0
55.73485424	-13.39259018	-34.42694879	0	0	0	0	0	0	0	0	10	0	0
63.03920688	-13.49299308	-34.50838776	0	0	0	0	0	0	0	0	10	0	0
76.40353098	-4.797876259	-20.06671793	0	0	0	0	0	0	0	0	10	0	0
85.19354752	-2.410414257	-10.07173208	0	0	0	0	0	0	1.65	0.1	8.25	0	0
91.87034074	-1.24894947	-1.118305478	0.3	0	0	0	0	0	6.5	3.2	0	0	0
39.67134732	11.25021456	-25.36839648	0	0	0	0	0	0	0	0	3.85	6.15	0
35.84663067	20.96675777	-31.58939188	0	0	0	0	0	0	0	0	0.7	9.3	0
49.98866179	5.654759616	-29.32908578	0	0	0	0	0	0	0	0	7.05	2.95	0
41.29442918	17.15760698	-35.03223284	0	0	0	0	0	0	0	0	3.35	6.65	0
60.86874522	4.258370077	-23.68596371	0	0	0	0	0	0	0	0	7.5	2.5	0
57.58590576	4.166720376	-32.14639117	0	0	0	0	0	0	0	0	8.95	1.05	0
71.80142717	2.370792946	-15.63393541	0	0	0	0	0	0	2.2	0	4.8	3	0
68.78150146	3.124828381	-25.45571182	0	0	0	0	0	0	0	0	7.95	2.05	0
80.52243449	1.983627058	-10.50932484	0	0	0	0	0	0	7.75	0	1.3	0.95	0
79.34484061	2.729310811	-17.53449635	0	0	0	0	0	0	0.2	0	7.25	2.55	0
86.62829339	1.818600447	-6.092000553	0	0	0	0	0	0	10	0	0	0	0
86.18736728	2.281130897	-9.927087528	0	0	0	0	0	0	8.55	0	0.2	1.25	0
93.11323324	0.975178487	-1.160343525	0.7	0	0	0	0.1	0	9.1	0.1	0	0	0
42.77364618	16.8415151	-21.36549281	0	0	0	0	0	0	0	0	0	10	0
38.6830601	24.94784264	-27.34251328	0	0.1	0	0	0	0	0	0	0	9.9	0
45.05215454	26.43229895	-29.64878347	0	0.2	0	0	0	0	0	0	0	9.8	0
56.57299399	18.81060069	-27.55535105	0	0.05	0	0	0	0	0	0	0.25	9.7	0
68.77286066	12.39411291	-22.47858768	0	0	0	0	0	0	0	0	0	10	0
81.09135297	6.49913688	-13.18729798	0	0	0	0	0	0	0.7	0	0.45	8.85	0
80.39952514	7.818928296	-15.27721154	0	0	0	0	0	0	0.1	0	0	9.9	0
87.314617	3.337644114	-5.959091592	0	0	0	0	0	0	9.95	0	0	0.05	0
86.96771422	4.378072385	-9.631809738	0	0	0	0	0	0	7.6	0	0	2.4	0
92.85163998	1.387867028	-1.358702021	0.8	0	0	0	0.5	0	8.55	0.15	0	0	0
42.56223471	16.71013359	-21.07882709	0	0.6	0	0	0	0	0	0	0.25	9.15	0
39.22486828	30.19200407	-24.81496228	0	0.7	0	0	0	0	0	0	0	9.3	0
47.01675688	34.93674615	-25.21141467	0	0.9	0	0	0	0	0	0	0	9.1	0
55.0592509	32.14055629	-23.64010377	0	0.45	0	0	0	0	0	0	0	9.55	0
67.71963957	19.17481545	-21.5716785	0	0.45	0	0	0	0	0	0	0	9.55	0
81.72793178	7.243278681	-8.783635227	0	0	0	0	0	0	1.45	0	0	8.55	0
79.73218285	13.40421277	-15.15469939	0	0.25	0	0	0	0	0	0	0	9.75	0
85.77828554	8.268845309	-10.51940071	0.2	0.3	0	0	0	0	0.7	0	0	8.8	0
91.90306184	1.588791935	-1.00014431	0.2	0	0	0	0.05	0	9.75	0	0	0	0
92.26971793	3.707131388	-4.805470397	0.1	0	0	0	0	0	9.9	0	0	0	0
43.0587285	31.7151993	-18.55415067	0	0.8	0	0	0	0	0	0	0	9.2	0
39.05046472	35.00422988	-21.61950423	0	0.8	0	0	0	0	0	0	0	9.2	0
47.13751528	39.75748915	-21.27909785	0	1.4	0	0	0	0	0	0	0	8.6	0
55.74481518	35.91551792	-20.97020899	0	1.7	0	0	0	0	0	0	0	8.3	0
64.88422101	28.02928823	-18.23925194	0	1.9	0	0	0	0	0	0	0	8.1	0
80.68890439	9.023073318	-6.610130223	0	0.45	0	0	0	0	1.3	0	0	8.25	0
77.47531943	18.04783563	-13.93239124	0	0.55	0	0	0	0	0	0	0	9.45	0
85.45079518	10.54388481	-9.087429061	0	0.5	0	0	0	0	0	0	0	9.5	0
92.22948861	1.503162514	-0.190356857	0.55	0	0	0	0.5	0	8.95	0	0	0	0
91.46935501	4.669759869	-4.328450141	0.3	1.45	0	0	0	0	7.1	0	0	1.15	0
39.88271254	35.10495591	-16.83772394	0	0.8	0	0	0	0	0	0	0	9.2	0
48.42385009	43.08891006	-18.24251083	0	2.05	0	0	0	0	0	0	0	7.95	0
55.49322352	43.28216478	-17.55426875	0	6.25	0	0	0	0	0	0	0	3.75	0
62.36661123	38.94942459	-16.05917787	0	5.35	0	0	0	0	0	0	0	4.65	0
75.0715946	26.731176	-12.13957736	0	6.05	0	0	0	0	0	0	0	3.95	0
84.32969205	15.28692598	-7.993411527	0	4.8	0	0	0	0	0	0	0	5.2	0
92.17899214	2.307647862	-0.572945523	0.6	0	0	0	1.7	0	7.7	0	0	0	0
91.81666779	5.471618353	-3.086676811	0.75	3.35	0	0	0.55	0	5.05	0	0	0.3	0
41.60208284	38.19035425	-13.69040727	0	0.8	0	0	0	0	0	0	0	9.2	0
50.27480379	44.87713643	-12.11419573	0	3.9	0	0	0	0	0	0	0	6.1	0
47.75978689	49.72117489	-15.94372822	0	2.8	0.15	0	0	0	0	0	0	7.05	0
59.58151292	39.95997133	-10.65572247	0	6.45	0	0	0	0	0	0	0	3.55	0
56.534029	46.7306325	-14.35373221	0	5.6	0	0	0	0	0	0	0	4.4	0
70.57695665	26.08755386	-7.764570868	0	8.3	0	0	0	0	0	0	0	1.7	0
60.90094043	45.71256038	-13.1743344	0	9.7	0.1	0	0	0	0	0	0	0.2	0
79.77459117	16.42807092	-5.103664385	0	6.9	0	0	0	0	0	0	0	3.1	0
74.7193772	29.70587345	-9.533609214	0	9.45	0	0	0	0	0	0	0	0.55	0
85.94941741	11.75867732	-4.534282104	0	6.65	0	0	0	0	0	0	0	3.35	0
83.85821625	16.64166959	-6.404353933	0	8.25	0	0	0	0	0	0	0	1.75	0
92.62674032	2.336457516	0.07974539	0.85	0	0	0.05	2.1	0.15	6.85	0	0	0	0
